Source;Date;Time;Model;Type;Study Date Range;Study Time Range;Longitude;Latitude;Unit
Vasari v1.0;28.05.2012;21:57;SolarRadiationProject;Cumulative;"20.03.2010,20.03.2010";"12:00,12:00";-71,0329971313477;42,2130012512207;BTU/ft²

Analysis point index;Insolation value;point x;point y;point z;normal x;normal y;normal z
111;10,8483147850037;26,3354998155233;3,07816315946584;49,7457377237156;0,9928312;-0,08844478;-0,08039666
112;12,1642969741821;27,0346309489269;2,70456528224301;58,7904173098457;0,9913387;-0,1034527;-0,08090121
113;13,4785390396118;27,7337620823306;2,33096740502017;67,8350968959758;0,9896581;-0,1181296;-0,08137754
114;15,4495937767029;28,4328932157343;1,95736952779734;76,8797764821059;0,9878027;-0,1324769;-0,08182675
115;16,7684140968323;29,1320243491379;1,58377165057451;85,924456068236;0,9857858;-0,1464968;-0,08224995
116;18,7461306419373;29,8311554825416;1,21017377335167;94,9691356543661;0,9836197;-0,1601921;-0,08264821
117;20,0603690795898;30,5302866159453;0,83657589612884;104,013815240496;0,9813164;-0,1735663;-0,08302261
118;21,3774988555908;31,2294177493489;0,462978018906007;113,058494826626;0,9788874;-0,1866233;-0,08337418
119;22,6943771057129;31,9285488827526;0,0893801416831732;122,103174412756;0,9763433;-0,1993675;-0,08370394
120;24,6725023803711;32,6276800161562;-0,28421773553966;131,147853998887;0,9736946;-0,2118036;-0,08401287
121;25,988427734375;33,3268111495599;-0,657815612762493;140,192533585017;0,9709508;-0,2239366;-0,08430196
122;27,3074270248413;34,0259422829636;-1,03141348998533;149,237213171147;0,9681214;-0,2357721;-0,08457212
123;28,6260248413086;34,7250734163673;-1,40501136720816;158,281892757277;0,965215;-0,2473155;-0,08482427
124;29,944518661499;35,4242045497709;-1,77860924443099;167,326572343407;0,9622396;-0,2585727;-0,08505928
125;31,2630463409424;36,1233356831746;-2,15220712165383;176,371251929537;0,9592031;-0,2695497;-0,08527797
126;32,579689994812;36,8224668165782;-2,52580499887666;185,415931515667;0,9561127;-0,2802524;-0,08548118
127;10,6826233215332;22,9034015242689;13,1897631583598;4,44126536062209;0,9956389;-0,008589873;-0,09289453
128;10,675405254364;23,7296474092005;12,8991870316309;13,3237960818664;0,9952999;-0,02552018;-0,09341685
129;10,6701074905396;24,5558932941321;12,6086109049021;22,2063268031107;0,9946902;-0,04211412;-0,09390298
130;10,6636028862;25,3821391790637;12,3180347781732;31,0888575243551;0,9938262;-0,05836829;-0,09435432
131;10,6597223739624;26,2083850639953;12,0274586514443;39,9713882455994;0,9927238;-0,07428046;-0,09477233
132;10,6523724975586;27,0346309489269;11,7368825247154;48,8539189668437;0,991399;-0,08984954;-0,09515841
133;10,6480457687378;27,8608768338585;11,4463063979866;57,736449688088;0,9898668;-0,1050754;-0,09551397
134;11,9643242263794;28,6871227187901;11,1557302712577;66,6189804093324;0,988142;-0,1199589;-0,09584041
135;13,9411350364685;29,5133686037217;10,8651541445288;75,5015111305767;0,9862386;-0,1345017;-0,0961391
136;15,2580870513916;30,3396144886533;10,5745780178;84,384041851821;0,9841704;-0,1487061;-0,09641139
137;16,576324508667;31,1658603735849;10,2840018910711;93,2665725730653;0,9819503;-0,1625754;-0,09665859
138;18,5510469284058;31,9921062585166;9,99342576434222;102,14910329431;0,9795908;-0,1761132;-0,09688197
139;19,8700365447998;32,8183521434482;9,70284963761335;111,031634015554;0,9771036;-0,1893237;-0,09708278
140;21,1891495056152;33,6445980283798;9,41227351088448;119,914164736798;0,9745001;-0,2022117;-0,09726221
141;23,1690257873535;34,4708439133114;9,12169738415561;128,796695458043;0,971791;-0,2147822;-0,09742143
142;24,4872052001953;35,297089798243;8,83112125742674;137,679226179287;0,9689862;-0,2270407;-0,09756155
143;25,8057280426025;36,1233356831746;8,54054513069787;146,561756900531;0,9660954;-0,2389929;-0,09768365
144;27,1266016845703;36,9495815681062;8,249969003969;155,444287621776;0,9631275;-0,2506448;-0,09778874
145;28,4470085525513;37,7758274530378;7,95939287724013;164,32681834302;0,9600909;-0,2620025;-0,09787783
146;29,7674565353394;38,6020733379694;7,66881675051126;173,209349064264;0,9569937;-0,2730724;-0,09795186
147;31,0860350036621;39,428319222901;7,37824062378238;182,091879785509;0,9538431;-0,2838608;-0,09801172
148;10,4670571784973;22,9669589000329;21,4333737711396;4,3601909281792;0,9940166;-0,008734573;-0,1088793
149;10,4628707237244;23,9203195364924;21,2258193949047;13,0805727845377;0,9936755;-0,02594551;-0,1092517
150;10,458633480072;24,873680172952;21,0182650186698;21,8009546408963;0,9930552;-0,04280826;-0,1095852
151;10,4542148475647;25,8270408094115;20,8107106424349;30,5213364972548;0,992173;-0,0593193;-0,1098817
152;10,4518156776428;26,7804014458711;20,6031562662;39,2417183536133;0,9910458;-0,07547637;-0,1101431
153;10,4465795860291;27,7337620823306;20,3956018899651;47,9621002099719;0,9896901;-0,0912784;-0,1103709
154;10,4444307327271;28,6871227187901;20,1880475137302;56,6824820663304;0,9881217;-0,1067254;-0,1105671
155;10,4426107978821;29,6404833552497;19,9804931374952;65,4028639226889;0,9863561;-0,1218183;-0,1107333
156;11,7614480476379;30,5938439917092;19,7729387612603;74,1232457790475;0,984408;-0,1365591;-0,1108712
157;13,7410957794189;31,5472046281688;19,5653843850254;82,843627635406;0,9822917;-0,1509503;-0,1109824
158;15,0605739364624;32,5005652646283;19,3578300087905;91,5640094917645;0,9800206;-0,1649953;-0,1110684
159;17,0383340148926;33,4539259010879;19,1502756325556;100,284391348123;0,9776077;-0,1786982;-0,1111307
160;18,3588134384155;34,4072865375474;18,9427212563207;109,004773204482;0,9750654;-0,1920636;-0,1111709
161;19,6790098953247;35,3606471740069;18,7351668800858;117,72515506084;0,9724054;-0,2050964;-0,1111903
162;21,6608621063232;36,3140078104665;18,5276125038509;126,445536917199;0,9696386;-0,2178022;-0,1111902
163;22,9800814819336;37,267368446926;18,320058127616;135,165918773557;0,9667755;-0,2301866;-0,111172
164;24,3010180053711;38,2207290833856;18,1125037513811;143,886300629916;0,9638261;-0,242256;-0,1111368
165;25,6235241470337;39,1740897198451;17,9049493751462;152,606682486274;0,9607995;-0,2540165;-0,1110858
166;26,9448984222412;40,1274503563046;17,6973949989113;161,327064342633;0,9577044;-0,2654746;-0,1110201
167;28,2675061416626;41,0808109927642;17,4898406226764;170,047446198991;0,9545491;-0,2766373;-0,1109409
168;29,5881185836792;42,0341716292237;17,2822862464414;178,76782805535;0,9513411;-0,287511;-0,110849
169;10,2434591369629;23,0305162757969;29,6769843839194;4,2791164957363;0,9920693;-0,008881819;-0,1253778
170;10,2410841522217;24,1109916637844;29,5524517581785;12,837349487209;0,9917315;-0,02637824;-0,1255898
171;10,239383934021;25,1914670517718;29,4279191324375;21,3955824786818;0,9911059;-0,04351429;-0,1257601
172;10,2372870788574;26,2719424397593;29,3033865066966;29,9538154701545;0,9902106;-0,06028632;-0,1258911
